,Region,Country,City,Month,Day,Year,Celsius,ds
1304234,South/Central America & Carribean,Brazil,Sao Paulo,1,7,2003,26.0,2003-01-07
1304235,South/Central America & Carribean,Brazil,Sao Paulo,1,8,2003,25.0,2003-01-08
1304236,South/Central America & Carribean,Brazil,Sao Paulo,1,9,2003,28.0,2003-01-09
1304237,South/Central America & Carribean,Brazil,Sao Paulo,1,10,2003,29.0,2003-01-10
1304238,South/Central America & Carribean,Brazil,Sao Paulo,1,11,2003,25.0,2003-01-11
1304239,South/Central America & Carribean,Brazil,Sao Paulo,1,12,2003,23.0,2003-01-12
1304240,South/Central America & Carribean,Brazil,Sao Paulo,1,13,2003,21.0,2003-01-13
1304241,South/Central America & Carribean,Brazil,Sao Paulo,1,14,2003,22.0,2003-01-14
1304242,South/Central America & Carribean,Brazil,Sao Paulo,1,15,2003,23.0,2003-01-15
1304243,South/Central America & Carribean,Brazil,Sao Paulo,1,16,2003,24.0,2003-01-16
1304244,South/Central America & Carribean,Brazil,Sao Paulo,1,17,2003,24.0,2003-01-17
1304245,South/Central America & Carribean,Brazil,Sao Paulo,1,18,2003,25.0,2003-01-18
1304246,South/Central America & Carribean,Brazil,Sao Paulo,1,19,2003,25.0,2003-01-19
1304247,South/Central America & Carribean,Brazil,Sao Paulo,1,20,2003,26.0,2003-01-20
1304248,South/Central America & Carribean,Brazil,Sao Paulo,1,21,2003,24.0,2003-01-21
1304249,South/Central America & Carribean,Brazil,Sao Paulo,1,22,2003,23.0,2003-01-22
1304250,South/Central America & Carribean,Brazil,Sao Paulo,1,23,2003,24.0,2003-01-23
1304251,South/Central America & Carribean,Brazil,Sao Paulo,1,24,2003,22.0,2003-01-24
1304252,South/Central America & Carribean,Brazil,Sao Paulo,1,25,2003,20.0,2003-01-25
1304253,South/Central America & Carribean,Brazil,Sao Paulo,1,26,2003,22.0,2003-01-26
1304254,South/Central America & Carribean,Brazil,Sao Paulo,1,27,2003,22.0,2003-01-27
1304255,South/Central America & Carribean,Brazil,Sao Paulo,1,28,2003,21.0,2003-01-28
1304256,South/Central America & Carribean,Brazil,Sao Paulo,1,29,2003,21.0,2003-01-29
1304257,South/Central America & Carribean,Brazil,Sao Paulo,1,30,2003,21.0,2003-01-30
1304258,South/Central America & Carribean,Brazil,Sao Paulo,1,31,2003,23.0,2003-01-31
1304259,South/Central America & Carribean,Brazil,Sao Paulo,2,1,2003,25.0,2003-02-01
1304260,South/Central America & Carribean,Brazil,Sao Paulo,2,2,2003,25.0,2003-02-02
1304261,South/Central America & Carribean,Brazil,Sao Paulo,2,3,2003,26.0,2003-02-03
1304262,South/Central America & Carribean,Brazil,Sao Paulo,2,4,2003,28.0,2003-02-04
1304263,South/Central America & Carribean,Brazil,Sao Paulo,2,5,2003,28.0,2003-02-05
1304264,South/Central America & Carribean,Brazil,Sao Paulo,2,6,2003,26.0,2003-02-06
1304265,South/Central America & Carribean,Brazil,Sao Paulo,2,7,2003,26.0,2003-02-07
1304266,South/Central America & Carribean,Brazil,Sao Paulo,2,8,2003,27.0,2003-02-08
1304267,South/Central America & Carribean,Brazil,Sao Paulo,2,9,2003,27.0,2003-02-09
1304268,South/Central America & Carribean,Brazil,Sao Paulo,2,10,2003,28.0,2003-02-10
1304269,South/Central America & Carribean,Brazil,Sao Paulo,2,11,2003,28.0,2003-02-11
1304270,South/Central America & Carribean,Brazil,Sao Paulo,2,12,2003,27.0,2003-02-12
1304271,South/Central America & Carribean,Brazil,Sao Paulo,2,13,2003,26.0,2003-02-13
1304272,South/Central America & Carribean,Brazil,Sao Paulo,2,14,2003,22.0,2003-02-14
1304273,South/Central America & Carribean,Brazil,Sao Paulo,2,15,2003,23.0,2003-02-15
1304274,South/Central America & Carribean,Brazil,Sao Paulo,2,16,2003,24.0,2003-02-16
1304275,South/Central America & Carribean,Brazil,Sao Paulo,2,17,2003,23.0,2003-02-17
1304276,South/Central America & Carribean,Brazil,Sao Paulo,2,18,2003,24.0,2003-02-18
1304277,South/Central America & Carribean,Brazil,Sao Paulo,2,19,2003,26.0,2003-02-19
1304278,South/Central America & Carribean,Brazil,Sao Paulo,2,20,2003,27.0,2003-02-20
1304279,South/Central America & Carribean,Brazil,Sao Paulo,2,21,2003,26.0,2003-02-21
1304280,South/Central America & Carribean,Brazil,Sao Paulo,2,22,2003,26.0,2003-02-22
1304281,South/Central America & Carribean,Brazil,Sao Paulo,2,23,2003,25.0,2003-02-23
1304282,South/Central America & Carribean,Brazil,Sao Paulo,2,24,2003,26.0,2003-02-24
1304283,South/Central America & Carribean,Brazil,Sao Paulo,2,25,2003,27.0,2003-02-25
1304284,South/Central America & Carribean,Brazil,Sao Paulo,2,26,2003,28.0,2003-02-26
1304285,South/Central America & Carribean,Brazil,Sao Paulo,2,27,2003,27.0,2003-02-27
1304286,South/Central America & Carribean,Brazil,Sao Paulo,2,28,2003,27.0,2003-02-28
1304288,South/Central America & Carribean,Brazil,Sao Paulo,3,2,2003,27.0,2003-03-02
1304289,South/Central America & Carribean,Brazil,Sao Paulo,3,3,2003,27.0,2003-03-03
1304290,South/Central America & Carribean,Brazil,Sao Paulo,3,4,2003,26.0,2003-03-04
1304291,South/Central America & Carribean,Brazil,Sao Paulo,3,5,2003,25.0,2003-03-05
1304292,South/Central America & Carribean,Brazil,Sao Paulo,3,6,2003,24.0,2003-03-06
1304293,South/Central America & Carribean,Brazil,Sao Paulo,3,7,2003,25.0,2003-03-07
1304294,South/Central America & Carribean,Brazil,Sao Paulo,3,8,2003,23.0,2003-03-08
1304295,South/Central America & Carribean,Brazil,Sao Paulo,3,9,2003,23.0,2003-03-09
1304296,South/Central America & Carribean,Brazil,Sao Paulo,3,10,2003,24.0,2003-03-10
1304297,South/Central America & Carribean,Brazil,Sao Paulo,3,11,2003,24.0,2003-03-11
1304298,South/Central America & Carribean,Brazil,Sao Paulo,3,12,2003,24.0,2003-03-12
1304299,South/Central America & Carribean,Brazil,Sao Paulo,3,13,2003,25.0,2003-03-13
1304300,South/Central America & Carribean,Brazil,Sao Paulo,3,14,2003,24.0,2003-03-14
1304301,South/Central America & Carribean,Brazil,Sao Paulo,3,15,2003,24.0,2003-03-15
1304302,South/Central America & Carribean,Brazil,Sao Paulo,3,16,2003,26.0,2003-03-16
1304303,South/Central America & Carribean,Brazil,Sao Paulo,3,17,2003,22.0,2003-03-17
1304304,South/Central America & Carribean,Brazil,Sao Paulo,3,18,2003,21.0,2003-03-18
1304305,South/Central America & Carribean,Brazil,Sao Paulo,3,19,2003,23.0,2003-03-19
1304306,South/Central America & Carribean,Brazil,Sao Paulo,3,20,2003,24.0,2003-03-20
1304307,South/Central America & Carribean,Brazil,Sao Paulo,3,21,2003,23.0,2003-03-21
1304308,South/Central America & Carribean,Brazil,Sao Paulo,3,22,2003,20.0,2003-03-22
1304309,South/Central America & Carribean,Brazil,Sao Paulo,3,23,2003,20.0,2003-03-23
1304310,South/Central America & Carribean,Brazil,Sao Paulo,3,24,2003,20.0,2003-03-24
1304311,South/Central America & Carribean,Brazil,Sao Paulo,3,25,2003,21.0,2003-03-25
1304312,South/Central America & Carribean,Brazil,Sao Paulo,3,26,2003,20.0,2003-03-26
1304313,South/Central America & Carribean,Brazil,Sao Paulo,3,27,2003,22.0,2003-03-27
1304314,South/Central America & Carribean,Brazil,Sao Paulo,3,28,2003,21.0,2003-03-28
1304315,South/Central America & Carribean,Brazil,Sao Paulo,3,29,2003,22.0,2003-03-29
1304316,South/Central America & Carribean,Brazil,Sao Paulo,3,30,2003,23.0,2003-03-30
1304317,South/Central America & Carribean,Brazil,Sao Paulo,3,31,2003,25.0,2003-03-31
1304318,South/Central America & Carribean,Brazil,Sao Paulo,4,1,2003,23.0,2003-04-01
1304319,South/Central America & Carribean,Brazil,Sao Paulo,4,2,2003,23.0,2003-04-02
1304320,South/Central America & Carribean,Brazil,Sao Paulo,4,3,2003,22.0,2003-04-03
1304321,South/Central America & Carribean,Brazil,Sao Paulo,4,4,2003,21.0,2003-04-04
1304322,South/Central America & Carribean,Brazil,Sao Paulo,4,5,2003,22.0,2003-04-05
1304323,South/Central America & Carribean,Brazil,Sao Paulo,4,6,2003,21.0,2003-04-06
1304324,South/Central America & Carribean,Brazil,Sao Paulo,4,7,2003,18.0,2003-04-07
1304325,South/Central America & Carribean,Brazil,Sao Paulo,4,8,2003,20.0,2003-04-08
1304326,South/Central America & Carribean,Brazil,Sao Paulo,4,9,2003,22.0,2003-04-09
1304327,South/Central America & Carribean,Brazil,Sao Paulo,4,10,2003,22.0,2003-04-10
1304328,South/Central America & Carribean,Brazil,Sao Paulo,4,11,2003,22.0,2003-04-11
1304329,South/Central America & Carribean,Brazil,Sao Paulo,4,12,2003,20.0,2003-04-12
1304330,South/Central America & Carribean,Brazil,Sao Paulo,4,13,2003,18.0,2003-04-13
1304331,South/Central America & Carribean,Brazil,Sao Paulo,4,14,2003,20.0,2003-04-14
1304332,South/Central America & Carribean,Brazil,Sao Paulo,4,15,2003,20.0,2003-04-15
1304333,South/Central America & Carribean,Brazil,Sao Paulo,4,16,2003,21.0,2003-04-16
1304334,South/Central America & Carribean,Brazil,Sao Paulo,4,17,2003,21.0,2003-04-17
1304335,South/Central America & Carribean,Brazil,Sao Paulo,4,18,2003,23.0,2003-04-18
1304336,South/Central America & Carribean,Brazil,Sao Paulo,4,19,2003,24.0,2003-04-19
1304337,South/Central America & Carribean,Brazil,Sao Paulo,4,20,2003,20.0,2003-04-20
1304338,South/Central America & Carribean,Brazil,Sao Paulo,4,21,2003,21.0,2003-04-21
1304339,South/Central America & Carribean,Brazil,Sao Paulo,4,22,2003,23.0,2003-04-22
1304340,South/Central America & Carribean,Brazil,Sao Paulo,4,23,2003,24.0,2003-04-23
1304341,South/Central America & Carribean,Brazil,Sao Paulo,4,24,2003,23.0,2003-04-24
1304342,South/Central America & Carribean,Brazil,Sao Paulo,4,25,2003,25.0,2003-04-25
1304343,South/Central America & Carribean,Brazil,Sao Paulo,4,26,2003,26.0,2003-04-26
1304344,South/Central America & Carribean,Brazil,Sao Paulo,4,27,2003,25.0,2003-04-27
1304345,South/Central America & Carribean,Brazil,Sao Paulo,4,28,2003,25.0,2003-04-28
1304346,South/Central America & Carribean,Brazil,Sao Paulo,4,29,2003,25.0,2003-04-29
1304347,South/Central America & Carribean,Brazil,Sao Paulo,4,30,2003,26.0,2003-04-30
1304348,South/Central America & Carribean,Brazil,Sao Paulo,5,1,2003,27.0,2003-05-01
1304349,South/Central America & Carribean,Brazil,Sao Paulo,5,2,2003,22.0,2003-05-02
1304350,South/Central America & Carribean,Brazil,Sao Paulo,5,3,2003,17.0,2003-05-03
1304351,South/Central America & Carribean,Brazil,Sao Paulo,5,4,2003,18.0,2003-05-04
1304352,South/Central America & Carribean,Brazil,Sao Paulo,5,5,2003,18.0,2003-05-05
1304353,South/Central America & Carribean,Brazil,Sao Paulo,5,6,2003,20.0,2003-05-06
1304354,South/Central America & Carribean,Brazil,Sao Paulo,5,7,2003,17.0,2003-05-07
1304355,South/Central America & Carribean,Brazil,Sao Paulo,5,8,2003,17.0,2003-05-08
1304356,South/Central America & Carribean,Brazil,Sao Paulo,5,9,2003,16.0,2003-05-09
1304357,South/Central America & Carribean,Brazil,Sao Paulo,5,10,2003,18.0,2003-05-10
1304358,South/Central America & Carribean,Brazil,Sao Paulo,5,11,2003,19.0,2003-05-11
1304359,South/Central America & Carribean,Brazil,Sao Paulo,5,12,2003,19.0,2003-05-12
1304360,South/Central America & Carribean,Brazil,Sao Paulo,5,13,2003,20.0,2003-05-13
1304361,South/Central America & Carribean,Brazil,Sao Paulo,5,14,2003,21.0,2003-05-14
1304362,South/Central America & Carribean,Brazil,Sao Paulo,5,15,2003,23.0,2003-05-15
1304363,South/Central America & Carribean,Brazil,Sao Paulo,5,16,2003,22.0,2003-05-16
1304364,South/Central America & Carribean,Brazil,Sao Paulo,5,17,2003,23.0,2003-05-17
1304365,South/Central America & Carribean,Brazil,Sao Paulo,5,18,2003,23.0,2003-05-18
1304366,South/Central America & Carribean,Brazil,Sao Paulo,5,19,2003,22.0,2003-05-19
1304367,South/Central America & Carribean,Brazil,Sao Paulo,5,20,2003,22.0,2003-05-20
1304368,South/Central America & Carribean,Brazil,Sao Paulo,5,21,2003,24.0,2003-05-21
1304369,South/Central America & Carribean,Brazil,Sao Paulo,5,22,2003,25.0,2003-05-22
1304370,South/Central America & Carribean,Brazil,Sao Paulo,5,23,2003,23.0,2003-05-23
1304371,South/Central America & Carribean,Brazil,Sao Paulo,5,24,2003,20.0,2003-05-24
1304372,South/Central America & Carribean,Brazil,Sao Paulo,5,25,2003,18.0,2003-05-25
1304373,South/Central America & Carribean,Brazil,Sao Paulo,5,26,2003,17.0,2003-05-26
1304374,South/Central America & Carribean,Brazil,Sao Paulo,5,27,2003,16.0,2003-05-27
1304375,South/Central America & Carribean,Brazil,Sao Paulo,5,28,2003,15.0,2003-05-28
1304376,South/Central America & Carribean,Brazil,Sao Paulo,5,29,2003,17.0,2003-05-29
1304377,South/Central America & Carribean,Brazil,Sao Paulo,5,30,2003,18.0,2003-05-30
1304378,South/Central America & Carribean,Brazil,Sao Paulo,5,31,2003,20.0,2003-05-31
1304379,South/Central America & Carribean,Brazil,Sao Paulo,6,1,2003,20.0,2003-06-01
1304380,South/Central America & Carribean,Brazil,Sao Paulo,6,2,2003,21.0,2003-06-02
1304381,South/Central America & Carribean,Brazil,Sao Paulo,6,3,2003,22.0,2003-06-03
1304382,South/Central America & Carribean,Brazil,Sao Paulo,6,4,2003,19.0,2003-06-04
1304383,South/Central America & Carribean,Brazil,Sao Paulo,6,5,2003,19.0,2003-06-05
1304384,South/Central America & Carribean,Brazil,Sao Paulo,6,6,2003,23.0,2003-06-06
1304385,South/Central America & Carribean,Brazil,Sao Paulo,6,7,2003,22.0,2003-06-07
1304386,South/Central America & Carribean,Brazil,Sao Paulo,6,8,2003,19.0,2003-06-08
1304387,South/Central America & Carribean,Brazil,Sao Paulo,6,9,2003,19.0,2003-06-09
1304388,South/Central America & Carribean,Brazil,Sao Paulo,6,10,2003,22.0,2003-06-10
1304389,South/Central America & Carribean,Brazil,Sao Paulo,6,11,2003,24.0,2003-06-11
1304390,South/Central America & Carribean,Brazil,Sao Paulo,6,12,2003,22.0,2003-06-12
1304391,South/Central America & Carribean,Brazil,Sao Paulo,6,13,2003,22.0,2003-06-13
1304392,South/Central America & Carribean,Brazil,Sao Paulo,6,14,2003,20.0,2003-06-14
1304393,South/Central America & Carribean,Brazil,Sao Paulo,6,15,2003,20.0,2003-06-15
1304394,South/Central America & Carribean,Brazil,Sao Paulo,6,16,2003,21.0,2003-06-16
1304395,South/Central America & Carribean,Brazil,Sao Paulo,6,17,2003,22.0,2003-06-17
1304396,South/Central America & Carribean,Brazil,Sao Paulo,6,18,2003,19.0,2003-06-18
1304397,South/Central America & Carribean,Brazil,Sao Paulo,6,19,2003,20.0,2003-06-19
1304398,South/Central America & Carribean,Brazil,Sao Paulo,6,20,2003,19.0,2003-06-20
1304399,South/Central America & Carribean,Brazil,Sao Paulo,6,21,2003,19.0,2003-06-21
1304400,South/Central America & Carribean,Brazil,Sao Paulo,6,22,2003,18.0,2003-06-22
1304401,South/Central America & Carribean,Brazil,Sao Paulo,6,23,2003,19.0,2003-06-23
1304402,South/Central America & Carribean,Brazil,Sao Paulo,6,24,2003,19.0,2003-06-24
1304403,South/Central America & Carribean,Brazil,Sao Paulo,6,25,2003,19.0,2003-06-25
1304404,South/Central America & Carribean,Brazil,Sao Paulo,6,26,2003,19.0,2003-06-26
1304405,South/Central America & Carribean,Brazil,Sao Paulo,6,27,2003,18.0,2003-06-27
1304406,South/Central America & Carribean,Brazil,Sao Paulo,6,28,2003,19.0,2003-06-28
1304407,South/Central America & Carribean,Brazil,Sao Paulo,6,29,2003,18.0,2003-06-29
1304408,South/Central America & Carribean,Brazil,Sao Paulo,6,30,2003,17.0,2003-06-30
1304409,South/Central America & Carribean,Brazil,Sao Paulo,7,1,2003,19.0,2003-07-01
1304410,South/Central America & Carribean,Brazil,Sao Paulo,7,2,2003,17.0,2003-07-02
1304411,South/Central America & Carribean,Brazil,Sao Paulo,7,3,2003,16.0,2003-07-03
1304412,South/Central America & Carribean,Brazil,Sao Paulo,7,4,2003,18.0,2003-07-04
1304413,South/Central America & Carribean,Brazil,Sao Paulo,7,5,2003,20.0,2003-07-05
1304414,South/Central America & Carribean,Brazil,Sao Paulo,7,6,2003,20.0,2003-07-06
1304415,South/Central America & Carribean,Brazil,Sao Paulo,7,7,2003,21.0,2003-07-07
1304416,South/Central America & Carribean,Brazil,Sao Paulo,7,8,2003,21.0,2003-07-08
1304417,South/Central America & Carribean,Brazil,Sao Paulo,7,9,2003,21.0,2003-07-09
1304418,South/Central America & Carribean,Brazil,Sao Paulo,7,10,2003,15.0,2003-07-10
1304419,South/Central America & Carribean,Brazil,Sao Paulo,7,11,2003,12.0,2003-07-11
1304420,South/Central America & Carribean,Brazil,Sao Paulo,7,12,2003,10.0,2003-07-12
1304421,South/Central America & Carribean,Brazil,Sao Paulo,7,13,2003,12.0,2003-07-13
1304422,South/Central America & Carribean,Brazil,Sao Paulo,7,14,2003,15.0,2003-07-14
1304423,South/Central America & Carribean,Brazil,Sao Paulo,7,15,2003,16.0,2003-07-15
1304424,South/Central America & Carribean,Brazil,Sao Paulo,7,16,2003,17.0,2003-07-16
1304425,South/Central America & Carribean,Brazil,Sao Paulo,7,17,2003,15.0,2003-07-17
1304426,South/Central America & Carribean,Brazil,Sao Paulo,7,18,2003,17.0,2003-07-18
1304427,South/Central America & Carribean,Brazil,Sao Paulo,7,19,2003,19.0,2003-07-19
1304428,South/Central America & Carribean,Brazil,Sao Paulo,7,20,2003,19.0,2003-07-20
1304429,South/Central America & Carribean,Brazil,Sao Paulo,7,21,2003,21.0,2003-07-21
1304430,South/Central America & Carribean,Brazil,Sao Paulo,7,22,2003,20.0,2003-07-22
1304431,South/Central America & Carribean,Brazil,Sao Paulo,7,23,2003,19.0,2003-07-23
1304432,South/Central America & Carribean,Brazil,Sao Paulo,7,24,2003,20.0,2003-07-24
1304433,South/Central America & Carribean,Brazil,Sao Paulo,7,25,2003,20.0,2003-07-25
1304434,South/Central America & Carribean,Brazil,Sao Paulo,7,26,2003,17.0,2003-07-26
1304435,South/Central America & Carribean,Brazil,Sao Paulo,7,27,2003,16.0,2003-07-27
1304436,South/Central America & Carribean,Brazil,Sao Paulo,7,28,2003,16.0,2003-07-28
1304437,South/Central America & Carribean,Brazil,Sao Paulo,7,29,2003,18.0,2003-07-29
1304438,South/Central America & Carribean,Brazil,Sao Paulo,7,30,2003,19.0,2003-07-30
1304439,South/Central America & Carribean,Brazil,Sao Paulo,7,31,2003,16.0,2003-07-31
1304440,South/Central America & Carribean,Brazil,Sao Paulo,8,1,2003,17.0,2003-08-01
1304441,South/Central America & Carribean,Brazil,Sao Paulo,8,2,2003,18.0,2003-08-02
1304442,South/Central America & Carribean,Brazil,Sao Paulo,8,3,2003,18.0,2003-08-03
1304443,South/Central America & Carribean,Brazil,Sao Paulo,8,4,2003,18.0,2003-08-04
1304444,South/Central America & Carribean,Brazil,Sao Paulo,8,5,2003,21.0,2003-08-05
1304445,South/Central America & Carribean,Brazil,Sao Paulo,8,6,2003,22.0,2003-08-06
1304446,South/Central America & Carribean,Brazil,Sao Paulo,8,7,2003,17.0,2003-08-07
1304447,South/Central America & Carribean,Brazil,Sao Paulo,8,8,2003,16.0,2003-08-08
1304448,South/Central America & Carribean,Brazil,Sao Paulo,8,9,2003,15.0,2003-08-09
1304449,South/Central America & Carribean,Brazil,Sao Paulo,8,10,2003,11.0,2003-08-10
1304450,South/Central America & Carribean,Brazil,Sao Paulo,8,11,2003,10.0,2003-08-11
1304451,South/Central America & Carribean,Brazil,Sao Paulo,8,12,2003,13.0,2003-08-12
1304452,South/Central America & Carribean,Brazil,Sao Paulo,8,13,2003,14.0,2003-08-13
1304453,South/Central America & Carribean,Brazil,Sao Paulo,8,14,2003,16.0,2003-08-14
1304454,South/Central America & Carribean,Brazil,Sao Paulo,8,15,2003,16.0,2003-08-15
1304455,South/Central America & Carribean,Brazil,Sao Paulo,8,16,2003,14.0,2003-08-16
