,Region,Country,City,Month,Day,Year,Celsius
1301633,South/Central America & Carribean,Brazil,Sao Paulo,11,24,1995,19.88888888888889
1301634,South/Central America & Carribean,Brazil,Sao Paulo,11,25,1995,20.11111111111111
1301635,South/Central America & Carribean,Brazil,Sao Paulo,11,26,1995,21.5
1301636,South/Central America & Carribean,Brazil,Sao Paulo,11,27,1995,25.055555555555554
1301637,South/Central America & Carribean,Brazil,Sao Paulo,11,28,1995,19.222222222222218
1301638,South/Central America & Carribean,Brazil,Sao Paulo,11,29,1995,17.27777777777778
1301639,South/Central America & Carribean,Brazil,Sao Paulo,11,30,1995,19.055555555555557
1301640,South/Central America & Carribean,Brazil,Sao Paulo,12,1,1995,20.33333333333333
1301641,South/Central America & Carribean,Brazil,Sao Paulo,12,2,1995,21.999999999999996
1301642,South/Central America & Carribean,Brazil,Sao Paulo,12,3,1995,20.888888888888886
1301643,South/Central America & Carribean,Brazil,Sao Paulo,12,4,1995,19.72222222222222
1301644,South/Central America & Carribean,Brazil,Sao Paulo,12,5,1995,19.111111111111114
1301645,South/Central America & Carribean,Brazil,Sao Paulo,12,6,1995,18.61111111111111
1301646,South/Central America & Carribean,Brazil,Sao Paulo,12,7,1995,21.22222222222222
1301647,South/Central America & Carribean,Brazil,Sao Paulo,12,8,1995,22.22222222222222
1301648,South/Central America & Carribean,Brazil,Sao Paulo,12,9,1995,17.055555555555557
1301649,South/Central America & Carribean,Brazil,Sao Paulo,12,10,1995,17.77777777777778
1301650,South/Central America & Carribean,Brazil,Sao Paulo,12,11,1995,21.555555555555557
1301651,South/Central America & Carribean,Brazil,Sao Paulo,12,12,1995,22.555555555555554
1301652,South/Central America & Carribean,Brazil,Sao Paulo,12,13,1995,18.444444444444443
1301653,South/Central America & Carribean,Brazil,Sao Paulo,12,14,1995,17.166666666666668
1301654,South/Central America & Carribean,Brazil,Sao Paulo,12,15,1995,19.66666666666667
1301655,South/Central America & Carribean,Brazil,Sao Paulo,12,16,1995,22.83333333333333
1301656,South/Central America & Carribean,Brazil,Sao Paulo,12,17,1995,25.38888888888889
1301657,South/Central America & Carribean,Brazil,Sao Paulo,12,18,1995,23.5
1301658,South/Central America & Carribean,Brazil,Sao Paulo,12,19,1995,22.22222222222222
1301659,South/Central America & Carribean,Brazil,Sao Paulo,12,20,1995,22.11111111111111
1301660,South/Central America & Carribean,Brazil,Sao Paulo,12,21,1995,22.944444444444443
1301661,South/Central America & Carribean,Brazil,Sao Paulo,12,22,1995,24.166666666666668
1301662,South/Central America & Carribean,Brazil,Sao Paulo,12,23,1995,23.277777777777782
1301663,South/Central America & Carribean,Brazil,Sao Paulo,12,24,1995,23.61111111111111
1301664,South/Central America & Carribean,Brazil,Sao Paulo,12,25,1995,23.72222222222222
1301665,South/Central America & Carribean,Brazil,Sao Paulo,12,26,1995,23.388888888888886
1301666,South/Central America & Carribean,Brazil,Sao Paulo,12,27,1995,22.22222222222222
1301667,South/Central America & Carribean,Brazil,Sao Paulo,12,28,1995,21.055555555555557
1301668,South/Central America & Carribean,Brazil,Sao Paulo,12,29,1995,20.777777777777782
1301669,South/Central America & Carribean,Brazil,Sao Paulo,12,30,1995,19.499999999999996
1301670,South/Central America & Carribean,Brazil,Sao Paulo,12,31,1995,19.777777777777775
1301671,South/Central America & Carribean,Brazil,Sao Paulo,1,1,1996,19.333333333333332
1301672,South/Central America & Carribean,Brazil,Sao Paulo,1,2,1996,19.66666666666667
1301673,South/Central America & Carribean,Brazil,Sao Paulo,1,3,1996,20.27777777777778
1301674,South/Central America & Carribean,Brazil,Sao Paulo,1,4,1996,21.11111111111111
1301675,South/Central America & Carribean,Brazil,Sao Paulo,1,5,1996,23.166666666666668
1301676,South/Central America & Carribean,Brazil,Sao Paulo,1,6,1996,21.5
1301677,South/Central America & Carribean,Brazil,Sao Paulo,1,7,1996,19.833333333333332
1301678,South/Central America & Carribean,Brazil,Sao Paulo,1,8,1996,22.5
1301679,South/Central America & Carribean,Brazil,Sao Paulo,1,9,1996,22.277777777777775
1301680,South/Central America & Carribean,Brazil,Sao Paulo,1,10,1996,23.61111111111111
1301681,South/Central America & Carribean,Brazil,Sao Paulo,1,11,1996,24.72222222222222
1301682,South/Central America & Carribean,Brazil,Sao Paulo,1,12,1996,24.27777777777778
1301683,South/Central America & Carribean,Brazil,Sao Paulo,1,13,1996,24.0
1301684,South/Central America & Carribean,Brazil,Sao Paulo,1,14,1996,24.222222222222218
1301685,South/Central America & Carribean,Brazil,Sao Paulo,1,15,1996,23.277777777777782
1301686,South/Central America & Carribean,Brazil,Sao Paulo,1,16,1996,24.944444444444446
1301687,South/Central America & Carribean,Brazil,Sao Paulo,1,17,1996,24.555555555555557
1301688,South/Central America & Carribean,Brazil,Sao Paulo,1,18,1996,24.055555555555557
1301689,South/Central America & Carribean,Brazil,Sao Paulo,1,19,1996,22.333333333333332
1301690,South/Central America & Carribean,Brazil,Sao Paulo,1,20,1996,22.88888888888889
1301691,South/Central America & Carribean,Brazil,Sao Paulo,1,21,1996,22.88888888888889
1301692,South/Central America & Carribean,Brazil,Sao Paulo,1,22,1996,25.11111111111111
1301693,South/Central America & Carribean,Brazil,Sao Paulo,1,23,1996,25.27777777777778
1301694,South/Central America & Carribean,Brazil,Sao Paulo,1,24,1996,24.833333333333332
1301695,South/Central America & Carribean,Brazil,Sao Paulo,1,25,1996,25.444444444444443
1301696,South/Central America & Carribean,Brazil,Sao Paulo,1,26,1996,25.11111111111111
1301697,South/Central America & Carribean,Brazil,Sao Paulo,1,27,1996,26.722222222222218
1301698,South/Central America & Carribean,Brazil,Sao Paulo,1,28,1996,24.833333333333332
1301699,South/Central America & Carribean,Brazil,Sao Paulo,1,29,1996,24.0
1301700,South/Central America & Carribean,Brazil,Sao Paulo,1,30,1996,25.666666666666668
1301701,South/Central America & Carribean,Brazil,Sao Paulo,1,31,1996,25.222222222222225
1301702,South/Central America & Carribean,Brazil,Sao Paulo,2,1,1996,25.666666666666668
1301703,South/Central America & Carribean,Brazil,Sao Paulo,2,2,1996,22.77777777777778
1301704,South/Central America & Carribean,Brazil,Sao Paulo,2,3,1996,22.5
1301705,South/Central America & Carribean,Brazil,Sao Paulo,2,4,1996,21.77777777777778
1301706,South/Central America & Carribean,Brazil,Sao Paulo,2,5,1996,22.666666666666668
1301707,South/Central America & Carribean,Brazil,Sao Paulo,2,6,1996,23.88888888888889
1301708,South/Central America & Carribean,Brazil,Sao Paulo,2,7,1996,21.333333333333336
1301709,South/Central America & Carribean,Brazil,Sao Paulo,2,8,1996,23.72222222222222
1301710,South/Central America & Carribean,Brazil,Sao Paulo,2,9,1996,25.0
1301711,South/Central America & Carribean,Brazil,Sao Paulo,2,10,1996,25.444444444444443
1301712,South/Central America & Carribean,Brazil,Sao Paulo,2,11,1996,23.444444444444443
1301713,South/Central America & Carribean,Brazil,Sao Paulo,2,12,1996,20.500000000000004
1301714,South/Central America & Carribean,Brazil,Sao Paulo,2,13,1996,17.88888888888889
1301715,South/Central America & Carribean,Brazil,Sao Paulo,2,14,1996,18.833333333333336
1301716,South/Central America & Carribean,Brazil,Sao Paulo,2,15,1996,22.11111111111111
1301717,South/Central America & Carribean,Brazil,Sao Paulo,2,16,1996,24.111111111111114
1301718,South/Central America & Carribean,Brazil,Sao Paulo,2,17,1996,23.77777777777778
1301719,South/Central America & Carribean,Brazil,Sao Paulo,2,18,1996,22.16666666666667
1301720,South/Central America & Carribean,Brazil,Sao Paulo,2,19,1996,21.722222222222218
1301721,South/Central America & Carribean,Brazil,Sao Paulo,2,20,1996,23.166666666666668
1301722,South/Central America & Carribean,Brazil,Sao Paulo,2,21,1996,23.277777777777782
1301723,South/Central America & Carribean,Brazil,Sao Paulo,2,22,1996,23.277777777777782
1301724,South/Central America & Carribean,Brazil,Sao Paulo,2,23,1996,22.555555555555554
1301725,South/Central America & Carribean,Brazil,Sao Paulo,2,24,1996,24.0
1301726,South/Central America & Carribean,Brazil,Sao Paulo,2,25,1996,25.38888888888889
1301727,South/Central America & Carribean,Brazil,Sao Paulo,2,26,1996,22.5
1301728,South/Central America & Carribean,Brazil,Sao Paulo,2,27,1996,22.88888888888889
1301729,South/Central America & Carribean,Brazil,Sao Paulo,2,28,1996,23.388888888888886
1301730,South/Central America & Carribean,Brazil,Sao Paulo,2,29,1996,24.0
1301731,South/Central America & Carribean,Brazil,Sao Paulo,3,1,1996,23.111111111111107
1301732,South/Central America & Carribean,Brazil,Sao Paulo,3,2,1996,20.666666666666668
1301733,South/Central America & Carribean,Brazil,Sao Paulo,3,3,1996,22.555555555555554
1301734,South/Central America & Carribean,Brazil,Sao Paulo,3,4,1996,22.11111111111111
1301735,South/Central America & Carribean,Brazil,Sao Paulo,3,5,1996,21.22222222222222
1301736,South/Central America & Carribean,Brazil,Sao Paulo,3,6,1996,22.22222222222222
1301737,South/Central America & Carribean,Brazil,Sao Paulo,3,7,1996,20.611111111111107
1301738,South/Central America & Carribean,Brazil,Sao Paulo,3,8,1996,21.722222222222218
1301739,South/Central America & Carribean,Brazil,Sao Paulo,3,9,1996,20.944444444444443
1301740,South/Central America & Carribean,Brazil,Sao Paulo,3,10,1996,19.777777777777775
1301741,South/Central America & Carribean,Brazil,Sao Paulo,3,11,1996,18.555555555555557
1301742,South/Central America & Carribean,Brazil,Sao Paulo,3,12,1996,21.555555555555557
1301743,South/Central America & Carribean,Brazil,Sao Paulo,3,13,1996,22.666666666666668
1301744,South/Central America & Carribean,Brazil,Sao Paulo,3,14,1996,22.944444444444443
1301745,South/Central America & Carribean,Brazil,Sao Paulo,3,15,1996,21.722222222222218
1301746,South/Central America & Carribean,Brazil,Sao Paulo,3,16,1996,21.999999999999996
1301747,South/Central America & Carribean,Brazil,Sao Paulo,3,17,1996,21.444444444444443
1301748,South/Central America & Carribean,Brazil,Sao Paulo,3,18,1996,21.444444444444443
1301749,South/Central America & Carribean,Brazil,Sao Paulo,3,19,1996,22.555555555555554
1301750,South/Central America & Carribean,Brazil,Sao Paulo,3,20,1996,20.500000000000004
1301751,South/Central America & Carribean,Brazil,Sao Paulo,3,21,1996,20.055555555555554
1301752,South/Central America & Carribean,Brazil,Sao Paulo,3,22,1996,20.666666666666668
1301753,South/Central America & Carribean,Brazil,Sao Paulo,3,23,1996,21.22222222222222
1301754,South/Central America & Carribean,Brazil,Sao Paulo,3,24,1996,22.77777777777778
1301755,South/Central America & Carribean,Brazil,Sao Paulo,3,25,1996,23.277777777777782
1301756,South/Central America & Carribean,Brazil,Sao Paulo,3,26,1996,23.166666666666668
1301757,South/Central America & Carribean,Brazil,Sao Paulo,3,27,1996,24.27777777777778
1301758,South/Central America & Carribean,Brazil,Sao Paulo,3,28,1996,20.444444444444443
1301759,South/Central America & Carribean,Brazil,Sao Paulo,3,29,1996,22.77777777777778
1301760,South/Central America & Carribean,Brazil,Sao Paulo,3,30,1996,24.777777777777775
1301761,South/Central America & Carribean,Brazil,Sao Paulo,3,31,1996,25.611111111111107
1301762,South/Central America & Carribean,Brazil,Sao Paulo,4,1,1996,24.222222222222218
1301763,South/Central America & Carribean,Brazil,Sao Paulo,4,2,1996,24.944444444444446
1301764,South/Central America & Carribean,Brazil,Sao Paulo,4,3,1996,26.22222222222222
1301765,South/Central America & Carribean,Brazil,Sao Paulo,4,4,1996,24.055555555555557
1301766,South/Central America & Carribean,Brazil,Sao Paulo,4,5,1996,23.000000000000004
1301767,South/Central America & Carribean,Brazil,Sao Paulo,4,6,1996,24.444444444444443
1301768,South/Central America & Carribean,Brazil,Sao Paulo,4,7,1996,23.944444444444443
1301769,South/Central America & Carribean,Brazil,Sao Paulo,4,8,1996,22.333333333333332
1301770,South/Central America & Carribean,Brazil,Sao Paulo,4,9,1996,22.88888888888889
1301771,South/Central America & Carribean,Brazil,Sao Paulo,4,10,1996,23.555555555555557
1301772,South/Central America & Carribean,Brazil,Sao Paulo,4,11,1996,20.222222222222225
1301773,South/Central America & Carribean,Brazil,Sao Paulo,4,12,1996,19.88888888888889
1301774,South/Central America & Carribean,Brazil,Sao Paulo,4,13,1996,21.055555555555557
1301775,South/Central America & Carribean,Brazil,Sao Paulo,4,14,1996,21.77777777777778
1301776,South/Central America & Carribean,Brazil,Sao Paulo,4,15,1996,23.833333333333336
1301777,South/Central America & Carribean,Brazil,Sao Paulo,4,16,1996,22.88888888888889
1301778,South/Central America & Carribean,Brazil,Sao Paulo,4,17,1996,18.666666666666664
1301779,South/Central America & Carribean,Brazil,Sao Paulo,4,18,1996,15.166666666666666
1301780,South/Central America & Carribean,Brazil,Sao Paulo,4,19,1996,14.222222222222221
1301781,South/Central America & Carribean,Brazil,Sao Paulo,4,20,1996,15.222222222222221
1301782,South/Central America & Carribean,Brazil,Sao Paulo,4,21,1996,16.61111111111111
1301783,South/Central America & Carribean,Brazil,Sao Paulo,4,22,1996,18.333333333333332
1301784,South/Central America & Carribean,Brazil,Sao Paulo,4,23,1996,19.66666666666667
1301785,South/Central America & Carribean,Brazil,Sao Paulo,4,24,1996,20.38888888888889
1301786,South/Central America & Carribean,Brazil,Sao Paulo,4,25,1996,22.11111111111111
1301787,South/Central America & Carribean,Brazil,Sao Paulo,4,26,1996,18.000000000000004
1301788,South/Central America & Carribean,Brazil,Sao Paulo,4,27,1996,15.88888888888889
1301789,South/Central America & Carribean,Brazil,Sao Paulo,4,28,1996,17.11111111111111
1301790,South/Central America & Carribean,Brazil,Sao Paulo,4,29,1996,19.055555555555557
1301791,South/Central America & Carribean,Brazil,Sao Paulo,4,30,1996,17.944444444444443
1301792,South/Central America & Carribean,Brazil,Sao Paulo,5,1,1996,19.66666666666667
1301793,South/Central America & Carribean,Brazil,Sao Paulo,5,2,1996,16.333333333333332
1301794,South/Central America & Carribean,Brazil,Sao Paulo,5,3,1996,16.944444444444443
1301795,South/Central America & Carribean,Brazil,Sao Paulo,5,4,1996,16.555555555555557
1301796,South/Central America & Carribean,Brazil,Sao Paulo,5,5,1996,18.22222222222222
1301797,South/Central America & Carribean,Brazil,Sao Paulo,5,6,1996,18.388888888888886
1301798,South/Central America & Carribean,Brazil,Sao Paulo,5,7,1996,19.222222222222218
1301799,South/Central America & Carribean,Brazil,Sao Paulo,5,8,1996,19.61111111111111
1301800,South/Central America & Carribean,Brazil,Sao Paulo,5,9,1996,18.666666666666664
1301801,South/Central America & Carribean,Brazil,Sao Paulo,5,10,1996,16.5
1301802,South/Central America & Carribean,Brazil,Sao Paulo,5,11,1996,14.5
1301803,South/Central America & Carribean,Brazil,Sao Paulo,5,12,1996,14.166666666666666
1301804,South/Central America & Carribean,Brazil,Sao Paulo,5,13,1996,19.0
1301805,South/Central America & Carribean,Brazil,Sao Paulo,5,14,1996,21.944444444444443
1301806,South/Central America & Carribean,Brazil,Sao Paulo,5,15,1996,19.499999999999996
1301807,South/Central America & Carribean,Brazil,Sao Paulo,5,16,1996,16.88888888888889
1301808,South/Central America & Carribean,Brazil,Sao Paulo,5,17,1996,16.77777777777778
1301809,South/Central America & Carribean,Brazil,Sao Paulo,5,18,1996,16.444444444444443
1301810,South/Central America & Carribean,Brazil,Sao Paulo,5,19,1996,16.27777777777778
1301811,South/Central America & Carribean,Brazil,Sao Paulo,5,20,1996,16.944444444444443
1301812,South/Central America & Carribean,Brazil,Sao Paulo,5,21,1996,17.61111111111111
1301813,South/Central America & Carribean,Brazil,Sao Paulo,5,22,1996,18.388888888888886
1301814,South/Central America & Carribean,Brazil,Sao Paulo,5,23,1996,18.22222222222222
1301815,South/Central America & Carribean,Brazil,Sao Paulo,5,24,1996,15.666666666666666
1301816,South/Central America & Carribean,Brazil,Sao Paulo,5,25,1996,15.166666666666666
1301817,South/Central America & Carribean,Brazil,Sao Paulo,5,26,1996,15.38888888888889
1301818,South/Central America & Carribean,Brazil,Sao Paulo,5,27,1996,15.11111111111111
1301819,South/Central America & Carribean,Brazil,Sao Paulo,5,28,1996,17.0
1301820,South/Central America & Carribean,Brazil,Sao Paulo,5,29,1996,15.38888888888889
